Review,Star,Sentiment
"Good food, pricing decent. Sports bar.",4,Positive
Best cheap steak I've had anywhere,4,Positive
Good drinks great chowder.,4,Positive
Slow service but clean,4,Neutral
Love the bartenders all nights always laughter.,4,Positive
"Good food , reasonable prices",4,Positive
Good food. Good service.,4,Positive
"Very good steaks,  stout drinks!",4,Positive
Thank you very good better than outback steak house,4,Positive
Open inviting atmosphere and tasty food,4,Positive
Good food great prices,4,Positive
"The bartenders are sweethearts.Lisa,and Lisa.",4,Positive
The bartender on Fridays is real cool,4,Positive
Friendly staff and good steak,4,Positive
It's a bar and a kitchen with the Oregon Lottery machines.,4,Neutral
Just can't give the best.,4,Neutral
Great steak for a decent price,4,Positive
Awesome fried Chicken,4,Positive
Best shortribs in town!,4,Positive
Great place for Breakfast.,4,Positive
Good bartenders,4,Positive
Great food!,4,Positive
Good down home food,4,Positive
I just  had drinks,4,Neutral
Nice bartender !!,4,Positive
Food  is great!!!,4,Positive
Chill and relaxing,4,Positive
Ok,4,Neutral
Good tacos,4,Positive
Great Food!!!,4,Positive
Great place,4,Positive
Great steak,4,Positive
Best burger,4,Positive
Great spot,4,Positive
Not a bad place but watch your car bad neighborhood,4,Positive
"Yum! Super busy there. Line almost out the door, even in 40 degree weather!",5,Positive
Love it!,5,Positive
Best icecream ever!,5,Positive
Best Spanish coffee!,5,Positive
"Brand new location, quick and friendly service clean store, and they had chocolate cream filled donuts, which are hard to find.",5,Positive
Good people food and got lucky on the machine,5,Positive
"Dunkins is always good regardless of where it's located...it's hard to screw up an ice coffee, and the old fashion donuts are always delicious.",5,Positive
Good coffee and breakfast wraps.  Good service.,5,Positive
"Good service, good drinks. Very diligent about sanitizing and social distancing.",5,Positive
"Good food reasonable pricing, not far from Vancouver, easy to get to plenty of parking.",5,Positive
Nice staff nice service... It's cold stone!,5,Positive
"Clean, pretty, fast",5,Positive
"Food was good, the service was efficient and prompt. Plus they have video Lottery, which is always a plus!🤞",5,Positive
"Even though,  their website listed an old out of date menu, with less expensive options,  the service made up for that. Very nice staff.  Clean environment.",5,Positive
Still love the service and food!!!,5,Positive
"TJ and the rest of the staff today 1/14/23 were very kind, patient and hard working.  They went above and beyond to provide exceptional customer service! Thank You 😊",5,Positive
"Good ice cream, friendly service.",5,Positive
The guy working in here was single handedly managing the Sunday crowd. May be an extra hand could have helped him. Coffee and bfast was good,5,Positive
The workers are friendly and the food is good.,5,Positive
Friendly staff and good food,5,Positive
Dunkin' Donuts hot coffee with a turbo shot is a must. This location in particular did a great job preparing the most important drink of our day. 😝 …,5,Positive
"Well managed. Great baggle bites, egg wraps, egg and sausage crescents, and hash browns.",5,Positive
Very respectful staff. Clean facility,5,Positive
Great ice-cream! !!!,5,Positive
Good food. Cold beer. Nice people. What more you want?,5,Positive
Best Taco Tuesday ever!!!!!,5,Positive
"Great food, calm environment",5,Positive
They are fast and friendly. The sandwiches and coffee drinks are always fresh and made well.,5,Positive
Ordered the nintendo special and it was really yummy! Staff was polite and patient.,5,Positive
Bartender is very friendly and professional. Food and drinks are really good.,5,Positive
Ice cream is so good. Wish there were more stores.,5,Positive
Staff got to my order quickly and were nice. Ordered vanilla ice cream with coconut and it was delicious!,5,Positive
sorry for writing this review so late.. was here 5 weeks ago love the blueberry muffin mix.. always good,5,Positive
"The nicest staff across the board in any DD I have visited. They are clean, quick, friendly, and the coffee is always spot on. In a shopping center surrounded with a lack luster Chick Fil A and an avoidable Chipotle, this Dunkin has it together.",5,Positive
So yummy and the vibe is pretty chill.,5,Positive
Delicious. Patient and friendly staff,5,Positive
"Never had been here before. The food was delicious and reasonable in price, the staff was friendly and accommodating.",5,Positive
Before I went on my diet this is the best ice cream place around breaks my heart walking by it every day not getting ice cream. Lol,5,Positive
Great ice cream and good staff,5,Positive
Good food awesome staff.,5,Positive
Always amazing service friendly staff,5,Positive
Great food and better prices.,5,Positive
Great food good company,5,Positive
"Wait time is long, but the ice cream is the best!",5,Positive
Great biscuits and gravy drinks were perfect also ;) bloody Mary id suggest !,5,Positive
